Fecha ;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;Temperatura;HR
07-03-2024 23:00;45,7;23;0;0;0;20,8;0,4;2,3;3;5,3;16,1;61
07-03-2024 24:00;33,2;31;0;0;0;22,1;0,4;1,5;1,3;2,8;15,3;62
08-03-2024 01:00;41,6;21;0;0;0;23,3;0,3;1,4;0;1,3;14,8;65
08-03-2024 02:00;38,2;22;0;0;0;21,8;0,3;0,8;0,8;1,6;14,1;68
08-03-2024 03:00;30,8;30;0;0;0;21,5;0,3;1;0,3;1,3;13,9;69
08-03-2024 04:00;31;31;0;0;0;21,7;0,3;0,8;0,3;1,2;14,4;64
08-03-2024 05:00;27,2;25;0;0;0;13,9;0,6;57,6;18,9;75,8;13,6;67
08-03-2024 06:00;0;37;0;0;0;0,3;1;57,1;28,5;85,6;13,4;69
08-03-2024 07:00;55,1;42;0;0;0;1,1;1,7;75,4;31,7;107,2;13,6;71
08-03-2024 08:00;63,3;52;0;0;0;8,1;1,1;27,5;22,1;49,7;16;64
08-03-2024 09:00;51,7;36;0;0;0;13,4;0,8;17,6;17,1;34,7;16,3;62
08-03-2024 10:00;46,3;29;0;0;0;20,8;0,6;8,4;6,9;15,2;18,2;58
08-03-2024 11:00;46,1;27;0;0;0;25,4;0,5;4,8;2,9;7,7;19,5;52
08-03-2024 12:00;36,6;22;0;0;0;28,3;0,4;4,1;0,2;4,2;21,2;48
08-03-2024 13:00;34,3;18;0;0;0;29,8;0,4;0;0;0;23,1;42
08-03-2024 14:00;32,4;25;0;0;0;26,3;0,4;4,3;0,5;4,8;20,6;48
08-03-2024 15:00;23;23;0;0;0;23,9;0,5;6;3,9;9,9;19,7;51
08-03-2024 16:00;29,4;21;0;0;0;25,7;0,5;7,8;3;10,8;22;44
08-03-2024 17:00;30,8;21;0;0;0;22,1;0,6;12,1;6,4;18,5;20,3;49
08-03-2024 18:00;32,6;20;0;0;0;16,7;0,8;14,7;11,7;26,3;19;52
08-03-2024 19:00;23,5;17;0;0;0;13;0,8;14,9;16,2;31,3;16,8;59
08-03-2024 20:00;32;23;0;0;0;11,8;0,7;8,1;14,9;23;16,4;59
08-03-2024 21:00;31;21;0;0;0;16,6;0,5;3,6;7,6;11,4;16,5;58
08-03-2024 22:00;30;18;0;0;0;11,1;0,6;5;13,6;18,7;15,8;61
08-03-2024 23:00;21,5;21;0;0;0;17,4;0,5;2,5;5,3;7,8;15,6;64
08-03-2024 24:00;33,5;22;0;0;0;20;0,4;2,3;4,3;6,5;16;61
09-03-2024 01:00;27,4;20;0;0;0;22,6;0,3;1,2;1;2,2;15,4;64
09-03-2024 02:00;24,4;22;0;0;0;24,4;0,3;0;0;0;14,8;65
09-03-2024 03:00;24,4;19;0;0;0;17,9;0,4;1,6;4,2;5,9;13,7;69
09-03-2024 04:00;20,8;17;0;0;0;19,2;0,3;0,9;2,3;3,2;13,8;69
09-03-2024 05:00;23,6;17;0;0;0;16,2;0,3;1,2;5,2;6,4;14;68
09-03-2024 06:00;21,4;15;0;0;0;13,6;0,6;2,4;7,6;9,9;13,4;70
09-03-2024 07:00;22,2;16;0;0;0;6,6;0,7;14,3;18,6;32,9;13,6;69
09-03-2024 08:00;25,9;21;0;0;0;13,2;0,7;13,9;14,6;28,4;17;58
09-03-2024 09:00;26,2;10;0;0;0;13;0,7;13,3;13,5;26,9;16;63
09-03-2024 10:00;30,9;13;0;0;0;15,8;0,7;9,6;14,7;24,4;17,4;59
09-03-2024 11:00;28;15;0;0;0;12,8;0,8;10,3;18,3;28,7;16,3;67
09-03-2024 12:00;30,6;18;0;0;0;18,9;0,5;9,1;8,4;17,5;17,8;61
09-03-2024 13:00;21,9;10;0;0;0;18,8;0,5;6,6;5,9;12,5;18,2;56
09-03-2024 14:00;20,5;11;0;0;0;20,6;0,4;6,5;2,5;9;20;51
09-03-2024 15:00;15,8;12;0;0;0;18,6;0,4;5,1;1,4;6,5;18;55
09-03-2024 16:00;12,4;10;0;0;0;13,2;0,6;6,5;9,3;15,8;17,8;59
09-03-2024 17:00;20;11;0;0;0;12,5;0,8;10,2;14,8;25;18,4;57
09-03-2024 18:00;24,4;10;0;0;0;19,6;0,5;6;2,6;8,5;18;55
09-03-2024 19:00;17,2;11;0;0;0;16;0,5;4,3;5,8;10,1;16,3;61
09-03-2024 20:00;15,8;15;0;0;0;11,1;0,7;9,6;10,8;20,4;15,8;65
09-03-2024 21:00;18;11;0;0;0;13,3;0,6;3,4;8,8;12,2;15,5;65
09-03-2024 22:00;13;13;0;0;0;17;0,5;5;6;11;15,5;63
09-03-2024 23:00;11,6;11;0;0;0;21,7;0,3;0;0;0;15,4;63
09-03-2024 24:00;20,6;12;0;0;0;20,7;0,3;0;0;0;15,3;63
10-03-2024 01:00;20,4;15;0;0;0;21,7;0,3;0;0;0;14,7;65
10-03-2024 02:00;15;14;0;0;0;21,7;0,3;0;0;0;14,4;65
10-03-2024 03:00;19;12;0;0;0;21,4;0,3;0;0;0;14,5;63
10-03-2024 04:00;16,7;13;0;0;0;20,6;0,2;0;0;0;14;64
10-03-2024 05:00;18;13;0;0;0;15,4;0,2;0;0;0;13,4;65
10-03-2024 06:00;13,3;11;0;0;0;9,2;0,3;0;0;0;12;70
10-03-2024 07:00;16,9;15;0;0;0;4,8;0,6;0;0;0;13,1;67
10-03-2024 08:00;24,1;15;0;0;0;13,5;0,4;0;0;0;18,4;51
10-03-2024 09:00;17,4;14;0;0;0;19,5;0,3;0;0;0;17,9;51
10-03-2024 10:00;15,9;11;0;0;0;21,5;0,2;0;0;0;18,8;47
10-03-2024 11:00;11,9;9;0;0;0;22,1;0,2;0;0;0;19,6;45
10-03-2024 12:00;20,2;10;0;0;0;21,5;0,3;0;0;0;19,9;45
10-03-2024 13:00;19,3;14;0;0;0;22,4;0,2;0;0;0;21,6;42
10-03-2024 14:00;18,1;9;0;0;0;24,1;0,3;0;0;0;22,7;39
10-03-2024 15:00;14,1;13;0;0;0;25;0,3;0;0;0;23;39
10-03-2024 16:00;0;23;0;0;0;26,2;0,3;0;0;0;22,7;38
10-03-2024 17:00;20,6;18;0;0;0;23,9;0,3;0;0;0;20,9;44
10-03-2024 18:00;22;19;0;0;0;21,9;0,4;3;0,6;3,6;19;52
10-03-2024 19:00;20;20;0;0;0;17,1;0,5;4,5;3,8;8,3;17;57
10-03-2024 20:00;21,2;20;0;0;0;11,4;0,6;3,5;9,9;13,5;16,2;57
10-03-2024 21:00;21,6;21;0;0;0;15,8;0,5;2,7;3,8;6,5;15,6;61
10-03-2024 22:00;24,3;20;0;0;0;12,6;0,5;2,7;6,1;8,8;15,4;62
10-03-2024 23:00;22,1;19;0;0;0;11;0,5;2,8;7,9;10,7;15,2;60
10-03-2024 24:00;29,9;22;0;0;0;18,1;0,3;1,1;0;0,7;15,2;63
11-03-2024 01:00;29,1;19;0;0;0;11,9;0,4;0,6;5,3;5,9;15,1;63
11-03-2024 02:00;20,5;19;0;0;0;18,2;0,3;1,1;0;0,6;14,9;67
11-03-2024 03:00;0;25;0;0,6;0;16,5;0,3;0,8;0,1;0,9;13,9;75
11-03-2024 04:00;22;22;0;0;0;13,6;0,3;1;0,3;1,3;13,2;81
11-03-2024 05:00;18;18;0;0;0;10,7;0,4;8,4;4,4;12,7;13,5;80
11-03-2024 06:00;20,2;16;0;0;0;5,4;0,6;23,7;16,2;39,9;14,2;77
11-03-2024 07:00;28,9;19;0;0;0;11,8;0,7;14,4;12,4;26,8;14,7;70
11-03-2024 08:00;36;18;0;0;0;12,3;0,9;15,4;13,6;28,8;15,7;66
11-03-2024 09:00;25,8;25;0;0;0;12,4;0,9;16,6;15,7;32,4;16,4;64
11-03-2024 10:00;28,6;18;0;0;0;17,8;0,6;0;0;0;18;58
11-03-2024 11:00;26;20;0;0;0;0;0;5,5;4,7;10,1;17,5;59
11-03-2024 12:00;32,6;19;0;0;0;0;0,5;5,7;4;9,7;17,3;61
11-03-2024 13:00;24,4;13;0;0;0;24,6;0,4;2,2;0,6;2,8;18,3;57
11-03-2024 14:00;23,7;14;0;0;0;23,6;0,6;5,1;5,7;10,9;19,7;53
11-03-2024 15:00;22,9;21;0;0;0;23,2;0,6;7,2;9,7;16,9;19,6;53
11-03-2024 16:00;33,4;19;0;0;0;20,3;0,5;3,9;7,4;11,3;19,2;53
11-03-2024 17:00;45,1;22;0;0;0;18;0,6;10,4;9,4;19,8;18,6;55
11-03-2024 18:00;31,9;17;0;0;0;20,9;0,7;8,3;7,6;15,8;17,6;57
11-03-2024 19:00;33,8;13;0;0;0;15,4;0,8;9,2;12,5;21,6;16,3;64
11-03-2024 20:00;26,3;20;0;0;0;17,6;0,7;8,6;8,9;17,4;16;62
11-03-2024 21:00;27,3;15;0;0;0;16,1;0,6;6,2;6,1;12,3;15,7;60
11-03-2024 22:00;26,4;23;0;0;0;12,7;0,5;3,5;7,5;11;14,5;65
11-03-2024 23:00;22,7;17;0;0;0;13,2;0,5;3,9;6,3;10,1;14,4;64
11-03-2024 24:00;29,4;19;0;0;0;15,8;0,4;1,4;2,4;3,7;14,3;65
12-03-2024 01:00;25,2;23;0;0;0;18,6;0,3;0;0;0;14,4;62
12-03-2024 02:00;19;19;0;0;0;15,4;0,3;1,1;1,3;2,4;13,7;65
12-03-2024 03:00;24,9;18;0;0;0;11,1;0,3;1,4;5,6;7;12,9;68
12-03-2024 04:00;27,5;20;0;0;0;18,7;0,2;0;0;0;13;68
12-03-2024 05:00;20,4;18;0;0;0;14;0,3;2,7;2,6;5,3;12,9;70
12-03-2024 06:00;28;19;0;0;0;1,5;0,6;21,2;20,6;41,8;12,7;71
12-03-2024 07:00;0;33;0;0;0;0,8;1,3;59,4;26,4;85,9;13,3;69
12-03-2024 08:00;46;46;0;0;0;2,9;1,5;50,9;24,3;75,3;14,9;64
12-03-2024 09:00;52,9;35;0;0;0;11,3;0,9;24,8;16,6;41,4;16,7;58
12-03-2024 10:00;52,3;30;0;0;0;25,3;0,5;7,9;3,3;11,3;17,8;54
12-03-2024 11:00;37;30;0;0;0;29,1;0,5;4,8;0,3;5,1;19,8;50
12-03-2024 12:00;43,5;33;0;0;0;28,3;0,4;3,5;0;3,4;21,2;47
12-03-2024 13:00;41,7;28;0;0;0;26,3;0,4;3,2;0;2,9;19,8;51
12-03-2024 14:00;32,3;28;0;0;0;23,9;0,5;5,1;1,9;7;18,6;54
12-03-2024 15:00;32,2;30;0;0;0;21,8;0,5;5,9;3;9;18,9;53
12-03-2024 16:00;34,8;29;0;0;0;23,2;0,5;4,1;2,3;6,3;18,2;56
12-03-2024 17:00;39,1;22;0;0;0;20,9;0,5;4,4;7,5;11,9;17,3;60
12-03-2024 18:00;34,8;29;0;0;0;19,8;0,7;6,8;8,9;15,7;17,3;59
12-03-2024 19:00;37,3;26;0;0;0;9,8;1,2;14,1;21;35,1;15,8;62
12-03-2024 20:00;37,7;35;0;0;0;9,4;0,9;8,8;18,9;27,5;15,7;62
12-03-2024 21:00;44,1;31;0;0;0;7,6;0,8;9,5;19,1;28,6;15,7;64
12-03-2024 22:00;44,6;27;0;0;0;11,5;0,6;4,7;13,3;17,9;15,2;65
12-03-2024 23:00;51,2;31;0;0;0;18,5;0,5;3,4;4,7;8,1;15;64
12-03-2024 24:00;42,1;29;0;0;0;20,7;0,4;1,6;1,9;3,5;15,2;62
13-03-2024 01:00;30;24;0;0;0;24;0,3;0;0;0;15,3;64
13-03-2024 02:00;32,4;25;0;0;0;23,7;0,3;0;0;0;15,2;64
13-03-2024 03:00;28,4;20;0;0;0;15,4;0,3;0;0;0;14,7;67
13-03-2024 04:00;26,1;25;0;0;0;15;0,3;0;0;0;14,6;67
13-03-2024 05:00;35,8;27;0;0;0;24;0,3;0;0;0;15;64
13-03-2024 06:00;27,9;24;0;0;0;16,8;0,4;12,2;10,2;22,4;14,8;64
13-03-2024 07:00;37,4;27;0;0;0;19,2;0,5;7,1;8,5;15,6;15,1;64
13-03-2024 08:00;44,6;30;0;0;0;23,7;0,5;3,9;5,2;9;16,2;60
13-03-2024 09:00;32,1;31;0;0;0;24,8;0,4;5,1;2,5;7,6;19;52
13-03-2024 10:00;33,4;26;0;0;0;25,3;0,5;5,8;2,4;8,2;19,9;51
13-03-2024 11:00;31,3;23;0;0;0;23,9;0,4;7,2;2,8;9,9;19;53
13-03-2024 12:00;31,7;29;0;0;0;25,2;0,4;5,3;0,5;5,7;20,7;48
13-03-2024 13:00;43;26;0;0;0;24,6;0,4;0;0;0;21,7;44
13-03-2024 14:00;36,7;24;0;0;0;23,4;0,3;0;0;0;21,1;44
13-03-2024 15:00;28,2;18;0;0;0;24,4;0,3;0;0;0;21;45
13-03-2024 16:00;21,3;19;0;0;0;24,9;0,3;0;0;0;21,3;45
13-03-2024 17:00;30;30;0;0;0;22,1;0,3;4,7;1,9;6,5;23,1;39
13-03-2024 18:00;21;13;0;0;0;15,6;0,7;15;9,7;24,6;20,4;47
13-03-2024 19:00;26,1;23;0;0;0;15,3;0,7;8,2;8,5;16,6;18;55
13-03-2024 20:00;29,8;23;0;0;0;12,9;0,5;5,5;13;18,6;17,4;56
13-03-2024 21:00;35,6;25;0;0;0;11,5;0,6;3,7;11,5;15,3;17,2;57
13-03-2024 22:00;36,1;22;0;0;0;18,7;0,4;1,7;3,8;5,5;17;60
13-03-2024 23:00;36,4;22;0;0;0;18,5;0,4;1,1;2,2;3,2;16,4;62
13-03-2024 24:00;29,1;20;0;0;0;17,8;0,4;1,2;2,7;4;16,1;65
14-03-2024 01:00;32,3;24;0;0;0;19,3;0,3;0;0;0;15,9;65
14-03-2024 02:00;23,4;23;0;0;0;20,5;0,3;0;0;0;15,8;65
14-03-2024 03:00;30,6;17;0;0;0;20,5;0,3;0;0;0;15,6;66
14-03-2024 04:00;27,7;23;0;0;0;15,7;0,3;0,9;0,8;1,7;14,9;71
14-03-2024 05:00;25,3;20;0;0;0;24,9;0,4;2,7;1,5;4,3;15;68
14-03-2024 06:00;0;33;0;0;0;20;0,5;9,3;11,9;21,2;15;66
14-03-2024 07:00;34,2;33;0;0;0;10,5;0,8;14,1;22,2;36,3;15,2;66
14-03-2024 08:00;40,1;39;0;0;0;13;0,9;10,9;17,6;28,6;15,6;66
14-03-2024 09:00;36,2;27;0;0;0;16,1;0,9;11,6;14,1;25,7;16,5;65
14-03-2024 10:00;37,1;26;0;0;0;21,5;0,7;8,7;10,1;18,8;16,9;62
14-03-2024 11:00;26,4;21;0;0;0;26,1;0,5;6,5;2,8;9,2;18,4;56
14-03-2024 12:00;0;32;0;0;0;23,3;0,5;7,4;2,3;9,7;18,3;56
14-03-2024 13:00;32,7;28;0;0;0;22,1;0,4;4,6;0,2;4,8;19,1;53
14-03-2024 14:00;29;22;0;0;0;19,8;0,5;5,9;1;6,9;18,9;54
14-03-2024 15:00;31,5;26;0;0;0;18,9;0,5;8,7;3,2;11,9;18,5;56
14-03-2024 16:00;37,6;30;0;0;0;21,8;0,5;6,7;2,1;8,9;19,9;51
14-03-2024 17:00;39,1;34;0;0;0;20,5;0,5;5,9;4,1;10;18,2;55
14-03-2024 18:00;41,6;36;0;0;0;19,5;0,5;4,7;3,7;8,5;17;58
14-03-2024 19:00;34;34;0;0;0;15,1;0,6;5,5;8,6;14,1;16;61
14-03-2024 20:00;46,4;35;0;0;0;8,6;0,8;11,2;16,9;28,2;15,3;64
14-03-2024 21:00;44,5;29;0;0;0;8,9;0,8;6,7;14,5;21,3;14,8;66
14-03-2024 22:00;37;32;0;0;0;12,3;0,8;4,4;8,4;12,8;14,3;67
14-03-2024 23:00;40,9;29;0;0;0;11,8;0,6;4,3;9,6;13,9;14,1;63
14-03-2024 24:00;35,2;24;0;0;0;4,5;0,6;6,1;16,3;22,4;12,7;69
15-03-2024 01:00;42,3;27;0;0;0;2,6;0,7;10,5;18,2;28,8;12;70
15-03-2024 02:00;38,1;20;0;0;0;1,1;0,6;13;17,8;30,8;11,4;72
15-03-2024 03:00;36,7;25;0;0;0;1,4;0,6;17,7;17,6;35,3;11,2;73
15-03-2024 04:00;36,9;25;0;0;0;0,7;0,5;15,2;19,1;34,3;11,1;73
15-03-2024 05:00;31,1;23;0;0;0;0,7;0,5;14,4;19,5;33,9;10,8;74
15-03-2024 06:00;30,8;29;0;0;0;0,6;1;101,1;33,7;134,4;10,6;75
15-03-2024 07:00;59,5;53;0;0;0;0,7;1,7;126,1;30,7;156,8;11,6;72
15-03-2024 08:00;78,6;55;0;0;0;1,1;2,5;134,4;34,6;169;13,2;66
15-03-2024 09:00;73,6;55;0;0;0;8,9;1,3;0;0;0;17,4;53
15-03-2024 10:00;73,3;41;0;0;0;22,9;0,5;0;0;0;19,1;45
15-03-2024 11:00;49;20;0;0;0;19,5;0;0;0;0;19,8;42
15-03-2024 12:00;47,4;16;0;0;0;19,4;0;0;0;0;21,7;39
15-03-2024 13:00;34,2;15;0;0;0;0;0;0;0;0;24,1;34
15-03-2024 14:00;31;13;0;0;0;23,5;0,3;0;0;0;22,8;35
15-03-2024 15:00;26;13;0;0;0;24;0,3;0;0;0;23,2;35
15-03-2024 16:00;19,8;10;0;0;0;23;0,4;0;0;0;21,3;43
15-03-2024 17:00;0;23;0;0;0;20;0,6;0;0;0;20,5;47
15-03-2024 18:00;29;29;0;0;0;18,6;0,8;13,5;14,6;28;19,2;51
15-03-2024 19:00;29,8;28;0;0;0;19,4;0,7;9,6;11,8;21,4;17,4;57
15-03-2024 20:00;33,4;19;0;0;0;15;0,7;12,2;14,5;26,6;16,5;59
15-03-2024 21:00;30,7;27;0;0;0;16,2;0,7;7,6;12,9;20,4;15,7;61
15-03-2024 22:00;30,4;27;0;0;0;4,3;0,9;11,7;25,1;36,8;14,9;65
15-03-2024 23:00;31,1;30;0;0;0;10,3;0,7;4,9;16,2;21,1;14,6;65
15-03-2024 24:00;35,9;26;0;0;0;4,3;0,7;8,1;21,7;29,7;13,8;68
16-03-2024 01:00;30,3;30;0;0;0;2,6;0,6;8,9;21,5;30,4;13;71
16-03-2024 02:00;29;22;0;0;0;0,4;0,7;20;23,6;43,6;12,3;72
16-03-2024 03:00;42,2;26;0;0;0;0,2;0,8;37,7;23,2;60,9;11,7;75
16-03-2024 04:00;30,2;29;0;0;0;0,3;0,6;23,2;23,3;46,5;11,2;78
16-03-2024 05:00;29,9;29;0;0;0;0,2;0,7;36,7;24,6;61,3;11,2;79
16-03-2024 06:00;44,1;32;0;0;0;0,3;0,8;38,4;22,9;61,4;11,2;77
16-03-2024 07:00;44,8;31;0;0;0;1;1,5;93,8;26,6;120,3;12,2;72
16-03-2024 08:00;54,2;48;0;0;0;5,1;0,8;32,5;19,8;52,2;14,7;63
16-03-2024 09:00;42,2;33;0;0;0;16;0,8;27,3;18,3;45,7;17,6;54
16-03-2024 10:00;54,4;37;0;0;0;34,2;0,5;7,4;6,5;13,9;22;43
16-03-2024 11:00;42;29;0;0;0;36,1;0,4;5,2;4;9,1;22;41
16-03-2024 12:00;37,4;27;0;0;0;33,5;0,4;5,4;3,5;8,9;22,6;40
16-03-2024 13:00;33,5;23;0;0;0;34,3;0,3;3,4;1,2;4,6;24,4;35
16-03-2024 14:00;33,6;26;0;0;0;33,6;0,3;3,8;2,2;6;25,5;33
16-03-2024 15:00;27,2;23;0;0;0;32,8;0,4;4,4;3,7;8,1;23,6;37
16-03-2024 16:00;28,9;25;0;0;0;29,7;0,5;6,1;6,4;12,5;21,5;42
16-03-2024 17:00;30,2;24;0;0;0;30;0,4;3,5;4,5;8;20,9;45
16-03-2024 18:00;28,9;25;0;0;0;29,4;0,4;2,5;3,7;6,3;19,3;50
16-03-2024 19:00;28;28;0;0;0;20,3;0,5;3,4;10,7;14,1;17,6;56
16-03-2024 20:00;28,7;28;0;0;0;20,9;0,5;3,5;9,7;13,2;16,7;58
16-03-2024 21:00;0;31;0;0;0;22,7;0,5;4,4;8;12,4;16,2;62
16-03-2024 22:00;35,3;29;0;0;0;19,8;0,5;3;9,5;12,6;15,5;64
16-03-2024 23:00;40,1;31;0;0;0;21;0,5;3,3;8,8;12,1;15,2;64
16-03-2024 24:00;36;29;0;0;0;17,1;0,5;3,3;11,1;14,4;13,9;67
17-03-2024 01:00;33,1;21;0;0;0;12,9;0,5;3;14,5;17,5;13,4;68
17-03-2024 02:00;41,7;26;0;0;0;13,7;0,4;3;12,2;15,2;12,7;69
17-03-2024 03:00;44,5;35;0;0;0;9,1;0,5;3,4;16;19,4;12;73
17-03-2024 04:00;33,1;31;0;0;0;6,3;0,5;5,3;18,9;24,2;12,3;71
17-03-2024 05:00;32;32;0;0;0;22,6;0,3;1,9;5,4;7,3;13,5;66
17-03-2024 06:00;34;34;0;0;0;26,5;0,3;1,9;3,2;5,1;14;65
17-03-2024 07:00;40,5;26;0;0;0;7,7;0,8;21,6;20,3;41,9;15,4;61
17-03-2024 08:00;37,5;32;0;0;0;22,3;0,5;10,8;10,9;21,7;18,4;52
17-03-2024 09:00;37,3;29;0;0;0;32,9;0,3;3,7;0,6;4,3;19,1;45
17-03-2024 10:00;27,3;20;0;0;0;35,5;0,3;2,9;0;2,7;20,9;42
17-03-2024 11:00;25,4;22;0;0;0;34,7;0,3;3,1;0;2,6;21,5;39
17-03-2024 12:00;26;17;0;0;0;33,1;0,3;3,4;0,1;3,6;21,3;40
17-03-2024 13:00;27,8;18;0;0;0;32,5;0,3;2,7;0,2;2,8;21,9;39
17-03-2024 14:00;23,4;19;0;0;0;32,7;0,3;2,2;0,2;2,4;21,5;40
17-03-2024 15:00;25;25;0;0;0;33,1;0,3;2,4;0,4;2,8;21,3;42
17-03-2024 16:00;23;23;0;0;0;31,9;0,3;2,7;1,1;3,8;20,3;44
17-03-2024 17:00;22;22;0;0;0;31,6;0,3;1,4;1,1;2,5;19,4;47
17-03-2024 18:00;25,4;15;0;0;0;29,9;0,3;1,7;1,2;2,9;19,5;48
17-03-2024 19:00;18,9;15;0;0;0;25,1;0,4;3,5;4,8;8,3;16,8;56
17-03-2024 20:00;0;22;0;0;0;20,5;0,5;5;9,6;14,6;15,4;62
17-03-2024 21:00;23,5;19;0;0;0;23,7;0,4;2,9;7,5;10,4;14,8;65
17-03-2024 22:00;23,1;22;0;0;0;22,8;0,4;3,1;7,2;10,3;14,4;65
17-03-2024 23:00;29;29;0;0;0;18,4;0,5;2,3;11;13,4;14,1;65
17-03-2024 24:00;32,9;23;0;0;0;25,3;0,4;1,7;3,8;5,4;14,6;64
18-03-2024 01:00;23,5;22;0;0;0;22,9;0,3;1,6;3,8;5,4;13,7;68
18-03-2024 02:00;30,8;28;0;0;0;20,8;0,3;1,5;4,7;6,2;13,6;68
18-03-2024 03:00;25;25;0;0;0;11,3;0,4;1,6;13,6;15,2;12,3;71
18-03-2024 04:00;29,8;25;0;0;0;17,1;0,3;1,7;9,9;11,7;12,8;69
18-03-2024 05:00;31,8;29;0;0;0;31,4;0,3;3,2;3,1;6,3;14,4;60
18-03-2024 06:00;33,8;27;0;0;0;16;0,6;19,9;23,2;43,2;14,3;62
18-03-2024 07:00;0;39;0;0;0;9;1,1;26,5;29,5;55,8;14,4;63
18-03-2024 08:00;47,1;40;0;0;0;28,1;0,7;10,5;11,7;22,2;17,9;52
18-03-2024 09:00;47,5;35;0;0;0;37,8;0,4;5,9;4,9;10,8;19,7;45
18-03-2024 10:00;48,7;29;0;0;0;35,5;0,4;6;4,8;10,8;20;45
18-03-2024 11:00;43,4;29;0;0;0;31,4;0,4;7,3;3,4;10,7;21,4;41
18-03-2024 12:00;34,5;22;0;0;0;31,7;0,4;5,7;2,9;8,6;22,3;39
18-03-2024 13:00;33,5;18;0;0;0;34,1;0,3;4,6;1,8;6,5;24;36
18-03-2024 14:00;28,8;22;0;0;0;32,4;0,4;4,7;3,2;7,9;23,2;37
18-03-2024 15:00;27,4;25;0;0;0;32,3;0,3;2,9;2,5;5,4;21,8;42
18-03-2024 16:00;35,5;20;0;0;0;28,1;0,5;6,6;6,8;13,3;20,4;46
18-03-2024 17:00;42,6;23;0;0;0;22,4;0,5;8,7;10,1;18,8;19,5;47
18-03-2024 18:00;30,8;20;0;0;0;22,4;0,6;8,9;9;18;19;50
18-03-2024 19:00;32,8;20;0;0;0;22,2;0,7;10;9,4;19,4;17,4;58
18-03-2024 20:00;42,7;23;0;0;0;22,5;0,5;6,6;7,2;13,8;17;57
18-03-2024 21:00;30,3;17;0;0;0;26;0,4;2,9;3,3;6,2;16,8;56
18-03-2024 22:00;32,4;23;0;0;0;25,5;0,3;2,1;2,3;4,4;16,1;57
18-03-2024 23:00;25,8;24;0;0;0;25,4;0,3;2,1;2,3;4,4;15,4;61
18-03-2024 24:00;22,6;21;0;0;0;23,8;0,3;1,8;2,4;4,2;15,1;60
19-03-2024 01:00;39,9;17;0;0;0;21,9;0,3;1,6;2,9;4,6;15;61
19-03-2024 02:00;29,1;21;0;0;0;22,8;0,2;1,5;1,3;2,7;15,3;59
19-03-2024 03:00;21,7;17;0;0;0;21,1;0,2;1,6;1,2;2,8;14,7;63
19-03-2024 04:00;17;17;0;0;0;21,8;0,2;1,6;2,2;3,8;14,8;64
19-03-2024 05:00;20;20;0;0;0;22;0,2;1,9;3,1;4,9;14,8;67
19-03-2024 06:00;25,9;23;0;0;0;14,5;0,4;10,5;13,5;24,1;14,8;66
19-03-2024 07:00;33,9;25;0;0;0;11,9;0,7;16,9;19,4;36,6;15,5;63
19-03-2024 08:00;32,3;29;0;0;0;16,4;0,8;15;17,6;32,6;16,4;61
19-03-2024 09:00;43,7;32;0;0;0;22,4;0,7;12,7;13,2;25,9;17,6;58
19-03-2024 10:00;32,5;24;0;0;0;23,2;0,6;11,7;11,5;23,2;17,6;58
19-03-2024 11:00;35,2;19;0;0;0;24,4;0,5;8,9;9,9;18,8;17,9;56
19-03-2024 12:00;28,7;11;0;0;0;26,1;0,4;8,6;6,6;15,2;17,8;56
19-03-2024 13:00;24,7;9;0;0;0;28,7;0,3;6,6;3,8;10,4;18,2;54
19-03-2024 14:00;17,5;13;0;0;0;30;0,3;4,6;3,8;8,4;18,7;51
19-03-2024 15:00;18,7;13;0;0;0;30,4;0,3;4,7;3,5;8,2;19,7;47
19-03-2024 16:00;18;18;0;0;0;28,2;0,3;5,4;4,9;10,2;20,9;42
19-03-2024 17:00;28,4;13;0;0;0;27;0,3;7,3;6,1;13,4;21;40
19-03-2024 18:00;20,4;13;0;0;0;18,4;0,7;14;13,5;27,4;18,2;53
19-03-2024 19:00;26;19;0;0;0;17,1;0,7;10,2;14,2;24,5;16,8;57
19-03-2024 20:00;19,1;19;0;0;0;15,5;0,7;17,4;15,7;32,9;16;57
19-03-2024 21:00;21,2;15;0;0;0;6,5;1;9,8;21,6;31,3;15,3;59
19-03-2024 22:00;22,1;19;0;0;0;0,6;1,2;32,9;27,4;60,2;14,6;62
19-03-2024 23:00;30,6;19;0;0;0;0,3;1,2;46,9;28;74,8;14,2;66
19-03-2024 24:00;32,5;30;0;0;0;0,3;1,1;39,8;26,5;66,3;13,8;67
20-03-2024 01:00;31;21;0;0;0;0,4;0,7;19,4;25,5;45;12,7;69
20-03-2024 02:00;37,4;28;0;0;0;0,4;0,6;14,4;24,4;38,8;12;71
20-03-2024 03:00;34,6;21;0;0;0;0,3;0,6;21;24;45;12,2;71
20-03-2024 04:00;37,8;25;0;0;0;0,6;0,6;30,3;22,7;52,8;11,8;73
20-03-2024 05:00;34,3;30;0;0;0;0,4;0,5;21,4;21,1;42,4;11,2;74
20-03-2024 06:00;37,7;25;0;0;0;0,6;0,9;77,9;28,2;106,2;10,7;76
20-03-2024 07:00;53,4;45;0;0;0;0,7;1,9;127,4;29,5;157;11,8;74
20-03-2024 08:00;71,2;52;0;0;0;2,6;1,9;99,9;30,6;130,5;15,9;60
